filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
"04  Franz Lehár - Gold und Silber (Gold and Silver), Op. 79.flac",0.30771968,0.081373565,0.044545885,0.00033608,1241.0645889154796,47096.708642828446,1359.4073308336003,35077.90173235037,2170.511875211639,190039.31914007984,0.07337786317240712,0.00025745280514265814,1.1444024e-06,0.0018085528,-1.4390317e-05,9.9019344e-05,184.5703125,-256.20782,3119.0256,167.27177,407.293,-38.14241,143.02037,17.17586,87.33242,-12.090246,64.72357,0.9439234,37.834164,-9.512452,38.385445,-11.256572,33.68775,-10.298232,49.659966,-6.5939026,45.977547,-8.918636,43.966427,-3.973889,34.60745,-4.7073793,44.666214,-0.7571263,31.583216,-2.3593872,57.044807,-0.33690968,59.498905,-3.6349924,43.03751,-6.260805,42.34636,-8.307429,52.741886,-1.4907804,61.866993,classical
"04  J. S. Bach - Mass in B minor, BWV 232; Osanna in excelsis.flac",0.3310237,0.08490167,0.06392577,0.00062491203,1590.259730233828,63044.137320981834,1625.0373055733648,105355.574148842,2863.1493535942336,405641.41371334676,0.09888186617163312,0.000242377742745752,-1.7577648e-06,0.0028031191,-1.6018488e-05,0.0005636098,161.4990234375,-184.3801,1767.2721,143.3541,380.97522,-44.728546,293.4392,1.3101946,184.32497,-13.991115,170.09628,-16.841612,129.7073,-1.0352545,163.22182,2.6939504,69.89916,-25.052752,127.28084,6.716532,94.41615,3.2000391,56.38083,-0.06443371,58.91524,-7.4173255,69.35785,0.7750714,61.733673,-6.610684,52.953133,-4.2324357,55.718304,-6.679949,30.212032,-0.50784725,43.657925,-3.2391763,54.759197,-1.8321371,66.37509,classical
04  Mascagni - Cavalleria rusticana; Intermezzo.flac,0.22917734,0.07578597,0.035930548,8.5166736e-05,1572.1419622024239,108088.06103131703,1813.35508752113,54902.2366105449,3256.1886436060854,481559.8474488061,0.07984078705495357,0.0004893251154123824,-0.007967272,0.0011995813,-0.00018045225,1.5259242e-05,129.19921875,-274.28552,1185.6816,118.27247,604.29114,-15.26515,87.16957,49.917496,59.570698,-0.27062026,49.78098,2.5754251,57.90806,-5.307563,45.73302,1.5918298,33.220173,-7.6839566,43.41553,-5.7807436,48.477898,-12.654448,59.791748,-3.3332357,61.750786,-7.7192783,69.38608,-5.6456347,79.78152,-4.5789337,66.98489,0.6303951,47.40848,-5.536159,54.91991,-2.911363,54.041397,-6.926275,63.821064,-3.7792406,146.45648,classical
"04  Vivaldi - Guitar Concerto in D major, RV 93; II. Largo.flac",0.21474801,0.08362835,0.05180829,0.0006097029,1181.6754928228147,71589.64621073524,1618.986539186442,41875.33050434589,2347.1524737567725,475575.3201714825,0.04622874540441176,0.0002820020793587583,-0.0028476834,0.0030375025,-0.00021211599,7.758866e-05,129.19921875,-296.64926,1245.4092,131.78816,310.3989,-4.8609614,163.24707,39.15364,42.095097,-2.4354415,59.503246,1.1460829,31.03665,-4.8152747,55.78767,-7.905733,47.047913,-11.935519,37.545925,-14.080021,52.68973,-14.672693,61.04818,-0.5699877,55.525192,-0.33264202,80.293205,-1.0093371,53.295944,-0.53868,41.632065,-6.9477916,51.076878,-9.136498,49.410343,-0.68638766,107.310326,3.7308054,159.86765,-2.5884895,69.54516,classical
"04  Vivaldi - The 4 Seasons; Violin Concerto in E major, Op. 8, No. 1, RV 269, ''La primavera'' (Spring); I. Allegro.flac",0.25709096,0.083579585,0.049403768,0.0008420876,1992.8873192766919,141099.9600030936,1962.5872682561658,41707.20033410272,3661.5111926760837,433917.04619899474,0.11789762420181889,0.0014633738045588282,-0.0009456359,0.0027941084,-0.0005033336,0.00010671429,95.703125,-216.75012,2683.309,105.093506,600.9544,-30.766787,194.41771,20.695723,82.79379,-6.97259,96.161896,-4.14054,31.260044,-8.619158,76.81945,4.3255897,112.76773,-2.2310379,66.60189,-0.17617354,97.52304,-8.305683,107.49943,1.2712328,92.06898,-2.8489218,112.41046,-2.1688426,96.65392,-2.327509,73.07798,2.9734578,45.390022,-1.2190732,40.647415,2.981692,72.31546,-2.8130808,63.87319,-2.529118,82.19103,classical
"040. Johann Sebastian Bach - Suite for Orchestra No. 3 in D Major, BWV 1068.wav",0.2797502,0.08447458,0.041986343,0.00024950388,1706.5437031036931,80949.55807434102,1797.181692164098,30715.867542593696,3248.313691224845,249319.05812774695,0.09241705265576626,0.0007386382384160328,-5.1635616e-05,0.0019044724,-0.0001512996,1.3592113e-05,129.19921875,-247.57126,1165.311,115.18138,325.73547,-28.556217,64.73054,38.071312,55.834946,0.078137286,51.240955,-2.512238,32.349552,-11.255589,53.114502,-4.92128,47.164608,-6.949937,60.839504,1.8755332,139.77223,-6.1166067,129.23837,2.454654,124.549774,-4.4075866,132.71149,-4.113527,138.34685,-5.3143992,133.76367,1.0299685,146.73405,-3.9476588,108.0979,0.80014485,74.773315,-0.32221216,80.343155,-1.8886768,128.11618,classical
"041. Saint Louis Symphony Orchestra - Rhapsody On a Theme By Paganini, Op. 43.wav",0.29907408,0.07935559,0.051789287,0.00035438332,1608.8008815196827,76717.32572468351,1760.4988394717823,35022.484149676944,3186.472398504015,299480.0783672591,0.08638685480359908,0.00039521584730393565,-4.841415e-07,0.002353868,-1.1336555e-05,0.00012983552,151.99908088235293,-202.85826,2332.565,135.48491,363.2546,-29.26224,63.984592,24.482786,44.028416,-15.576554,37.180927,-0.6678426,38.73046,-12.783136,41.565456,-5.4177995,35.713245,-16.766918,35.858227,-3.337434,35.6893,-10.60014,55.54063,-2.4022985,50.00791,-6.262511,52.2942,-5.968744,49.82702,-9.358563,65.21282,-1.5030962,42.478268,-6.7567844,29.203382,-1.6333501,33.236485,-3.1628773,54.16987,2.1277149,81.26804,classical
"042. Johann Sebastian Bach - Suite for Orchestra No. 3 in D Major, BWV 1068.wav",0.23659736,0.082645014,0.089778714,0.0017295098,1669.01555161755,96686.8095590602,1678.925427091555,46828.22504309733,3032.964993408959,344024.6358364962,0.0947862749129257,0.0005878351565150239,-9.535349e-05,0.008466836,-0.000197657,0.00025543667,83.35433467741936,-179.16542,2476.5164,120.21619,530.8159,-44.920967,163.36076,16.55722,107.899284,-9.64685,113.2234,-2.9753706,68.96912,-11.917231,52.94342,-9.831983,91.950745,-13.583502,135.05402,-2.0156837,91.03799,-8.425173,106.02794,1.0636868,96.99899,-1.4946622,69.26447,-0.8057881,91.43242,-5.462998,91.665985,2.48538,121.293335,0.9055825,92.51421,3.0686731,68.933945,-6.4240193,86.95339,-9.841222,111.51544,classical
"043. Wolfgang Amadeus Mozart - Symphony No. 14 in A Major, K. 114.wav",0.2724901,0.08364247,0.035462286,0.00074792147,1449.997512385057,147529.58480185753,1615.5763926432398,71289.44837561021,2815.1913102566273,609890.2104518174,0.07349237495162539,0.0008939535628637635,9.110491e-07,0.0017537741,1.2796418e-06,4.7162943e-05,135.99917763157896,-299.00433,7009.4937,132.94766,530.34576,-20.430004,269.21817,28.913847,122.569595,-5.4018736,117.8904,-5.493817,65.57356,-10.388365,62.61648,-3.9859378,81.59782,-7.413163,70.01923,-2.0534592,80.45138,-8.521585,101.945145,-4.03921,132.08777,-3.7281933,157.29053,-4.375885,135.37361,-4.444918,113.21373,0.035411067,58.747025,-0.8040575,108.103714,-0.47476584,100.34857,-4.863265,93.22112,-5.3645844,63.02712,classical
"044. Wolfgang Amadeus Mozart - Horn Concerto No. 4 in E-Flat Major, K.495.wav",0.21377085,0.084368594,0.07637401,0.0022777098,1005.205021451835,122796.14490050914,1232.1219622131334,118875.94807494785,1866.3387145051277,637306.2878466098,0.051650103400735295,0.0005481719476801952,-1.8716091e-06,0.007464913,-2.019845e-05,0.000116171126,123.046875,-275.9316,3902.8452,165.14627,688.0759,-10.949621,480.0094,28.300352,207.6741,6.448047,105.6906,-3.5852876,46.688004,-5.124733,53.9208,-0.90791684,60.580845,-3.2071328,52.23913,-0.15810855,75.55985,-4.5134945,64.17096,-0.037385687,67.418304,-3.2668657,60.132717,-3.817783,44.822475,0.19388266,73.06797,5.989233,76.49288,6.3321238,99.17442,6.677751,125.0911,6.062628,142.84314,4.8376894,126.14693,classical
"045. Wolfgang Amadeus Mozart - Symphony No. 17 in G Major, K.129.wav",0.26143676,0.0833583,0.03457907,0.00032492678,1319.3088170042258,110128.11275527874,1378.915816585002,63020.858862334986,2400.3938184803114,382046.01761214045,0.0806631554760062,0.0008863113383283178,1.748812e-06,0.0013611804,1.8499632e-07,2.3848092e-05,112.34714673913044,-296.7825,3627.293,157.34814,794.1346,-41.037556,257.759,27.306229,103.090416,-1.4107395,91.42475,-4.2302146,52.840073,-5.065955,61.421585,-6.8950315,77.304375,-6.216942,76.812294,-3.3495724,68.33789,-7.7058096,66.13011,-0.32839334,105.11246,-0.6275811,70.47268,-0.79415375,55.55311,2.5171375,87.38567,2.5469077,67.661224,-1.4506214,73.91269,0.040695522,67.75984,-0.68693197,66.4518,2.1493044,73.2178,classical
046. 101 Strings Orchestra - Carmen Suite.wav,0.21568947,0.080835454,0.0119694,0.00032004586,1448.2756303813608,105739.0126513466,1834.4188554109955,89545.16688146633,2726.125182160652,755594.1177877465,0.06616626656830496,0.0005537376511478479,1.9573834e-07,0.0002913438,7.584471e-07,5.5216795e-05,117.45383522727273,-428.71808,7738.147,119.19865,400.28683,2.340485,449.14178,20.256704,200.41234,6.4914393,120.938225,-7.642608,86.82199,-5.998848,83.107925,-4.684196,51.8679,0.30005997,64.17322,-0.90909654,44.873737,-6.2645993,69.93585,-2.4873192,63.300175,-5.307453,75.41625,-2.786484,88.495674,1.9595734,124.71215,2.859372,149.26999,3.629508,154.55997,5.852455,136.61241,4.712354,189.26524,3.1522055,145.15277,classical
"047. Wolfgang Amadeus Mozart - Flute Concerto No. 2 in D Major, K.314.wav",0.2461689,0.0867196,0.08977991,0.0012954248,1741.979407624375,141362.89200970245,1663.106966530367,64315.07334660165,3101.6312448601975,566017.2733323852,0.10767621964493033,0.0008289338700465953,6.605587e-08,0.0076915207,-1.5428242e-05,0.00040003474,123.046875,-183.07378,4177.5923,117.69984,820.33105,-46.286285,419.09384,14.277436,259.143,-9.804416,161.38641,1.0756501,92.70128,-3.3415618,79.9383,0.8072866,142.4577,-10.011078,93.16235,-6.7620482,159.68805,-13.730197,163.12914,0.45398602,138.19492,-0.8654738,154.6591,-2.111403,175.45303,-3.652745,126.635376,1.4447029,85.99607,-3.8241153,61.44345,4.474612,93.75021,4.6091995,104.59306,0.26326913,138.21016,classical
"048. Ludwig van Beethoven - Symphony No. 9 in D Minor, Op. 125 _Choral_.wav",0.26466274,0.09097064,0.06373497,0.0015695073,1472.4452178669849,54972.87174332239,1440.5596437125691,83046.42604960693,2710.925274072417,406427.97274255496,0.0857783928744195,0.00019436979008965956,4.25203e-08,0.0035505213,-3.1747814e-07,0.000621833,123.046875,-239.67783,6585.8823,140.929,241.70886,-47.54686,581.3357,3.681054,234.97888,-11.921814,272.8388,-32.994747,304.16772,-9.693267,154.73203,0.62548655,194.80751,-28.24665,273.88812,-2.6396976,164.64497,7.188605,118.14494,0.6985778,88.008064,-4.439545,224.02824,0.8242123,104.22387,-6.8063006,69.4452,-0.25381234,75.84269,-8.410481,92.86704,-9.278685,111.18549,-3.706014,87.181595,-0.70247924,84.97754,classical
"049. Antonio Vivaldi - Mandolin Concerto in C Major, RV 425.wav",0.2210043,0.08328981,0.024965493,0.00031793164,1706.058882038327,90179.11011197926,1908.1546734273188,42326.7798650687,3123.047782023994,388530.5662034358,0.0928414642995356,0.0007792251624191176,1.3713641e-06,0.00080751634,1.6738885e-07,3.241461e-05,151.99908088235293,-313.96786,3438.1897,115.350204,244.77686,-23.167166,90.73957,15.810221,134.73616,-1.7415794,53.799377,-6.11966,52.321075,-12.813606,56.80349,-8.879109,82.515656,-8.291108,171.74117,-3.128467,95.047646,-2.5994446,179.77856,-3.1695454,141.79762,-9.296535,184.44278,-8.007673,155.29189,-10.004507,149.62288,4.243891,77.66896,-4.3691034,80.044266,-5.4542584,77.36876,-5.4497657,101.297104,2.6760294,114.74001,classical
"05  Brahms - Waltz in A Flat Major, Op. 39, No. 15.flac",0.24694046,0.08197516,0.06364056,0.0010846434,659.6290055343795,19094.317751793198,675.8103009085421,17016.578362920438,998.0439649646866,84679.91062345704,0.04703864224554954,0.00010781795334057959,7.95457e-07,0.004388979,-2.0050984e-05,0.00014260443,258.3984375,-338.05087,5880.4683,212.95047,376.43243,6.210058,1385.49,-0.3243829,102.64625,-0.13020858,114.941734,-12.7849,76.100555,-14.8073015,34.925114,-17.198345,47.55965,-15.7602825,69.07914,-11.778142,74.763145,-9.783334,65.48276,-4.9166045,68.42684,-3.236857,79.06147,-6.728379,58.972584,-9.005172,63.02225,-6.677278,42.44907,-4.5427675,41.75235,-3.1396234,50.960358,-3.876724,69.195335,-7.253845,91.21971,classical
"05  Corelli - Concerto Grosso in C minor, Op. 6, No. 3; I. Largo.flac",0.24775217,0.08444737,0.084790714,0.0021604216,2170.0492098877,79506.50108281248,2068.8419278966544,27246.230998035164,4100.408538723877,252819.3641292092,0.13578073601973684,0.001578913005765455,-0.006076982,0.008720255,-0.00057448086,9.0839276e-05,143.5546875,-194.07271,6539.2446,83.6696,310.70364,-24.818733,173.73709,29.40841,103.36254,-6.370755,153.9739,-0.5284835,115.925575,-4.881952,78.96563,7.6640906,119.243904,2.2961261,81.85381,8.745716,158.43124,-5.894009,174.29472,-2.4406288,169.31696,-6.953828,166.0146,-6.4961314,147.09935,-3.465441,99.00401,4.5622706,92.33919,-2.3209105,77.46794,1.6220775,93.364456,-2.0317051,169.2369,-2.6902242,111.05805,classical
"05  Godard - Jocelyn, Suite No. 2; Berceuse.flac",0.23106137,0.086674586,0.0137462765,3.8741804e-05,1181.080281471648,48518.36142435276,1387.0767900010753,80005.60275644467,2005.3128741473975,438327.43306915485,0.0643337001741486,0.00042026749928195095,-3.848296e-06,0.00021836547,-1.2421959e-05,1.8081171e-06,123.046875,-459.219,4083.1196,137.81877,411.72223,-32.66594,556.0566,0.82767904,513.85614,-13.279787,124.0584,-15.559652,165.89462,-24.897274,189.11855,-16.419897,113.181465,-15.792606,135.63158,-4.773151,139.77669,-3.2090986,81.406296,2.5532947,140.54543,2.31546,221.44217,3.3213222,248.14462,5.3098683,181.90022,6.5858817,104.737015,1.8751043,154.65892,0.14783725,102.699234,3.0623562,131.01299,14.062425,116.61402,classical
"05  Händel - Messiah, HWV 56; Part I; For unto a child is born.flac",0.31267637,0.086441696,0.047907148,0.0013823588,1599.024024073243,129235.8727429798,1647.7410223672275,86181.45894646992,3010.7401277996805,413758.063538619,0.087947313999613,0.0006618803472229791,1.3239996e-07,0.0019070496,-1.4966822e-05,0.00065170514,103.359375,-236.99095,6402.553,135.17792,636.14734,-36.475414,446.39386,15.709106,169.86044,-16.688606,219.20317,-24.591461,128.76268,-6.080729,136.30154,-2.5125647,154.7758,-18.6332,124.0085,-1.3696914,109.2359,-10.447953,116.39321,-1.0649796,68.516975,-1.1319369,91.145485,2.8300476,73.4215,-2.323168,60.301773,-2.9087684,69.596565,-5.3866763,43.682465,-0.8873753,43.73952,-1.6158417,38.893456,-0.5790817,83.33658,classical
"05  Händel - Music for the Royal Fireworks, HWV 351; IV. La rejouissance.flac",0.22799009,0.08501694,0.03248874,0.0002560865,1115.66470549476,29340.032045278986,1077.8123915017525,17078.24609337078,1788.6475176264996,94289.32600668757,0.07578147675599846,0.0005287520803758165,-0.00090502336,0.0010864816,-7.91846e-06,5.4008367e-05,129.19921875,-353.73734,1757.3684,170.86542,158.89345,-51.347153,217.71259,-1.6963831,88.467445,-24.941236,123.17935,-10.355794,85.01086,-20.914795,99.44353,-34.984108,47.69331,-26.273958,33.879353,-16.00449,49.609333,-5.215236,52.36824,-14.383517,74.94022,-9.035953,74.093506,-6.82812,84.527794,-6.0703664,94.18356,4.93112,78.07387,-0.5084366,50.4164,6.799013,64.476295,7.849175,90.85642,-0.9751538,89.24774,classical
"05  Mozart - Die Zauberflöte (The Magic Flute), K. 620, Act II; Der Holle Rache … (Queen of the Night).flac",0.2281704,0.08741797,0.07871675,0.0013544437,1529.458195307111,162776.10384472666,1634.351491488334,115509.02877011332,2920.515673374613,881955.9688335859,0.08383471604102168,0.0005925522177926153,0.00090250367,0.0060104574,0.0003398928,0.00047246245,151.99908088235293,-215.93507,2765.5154,134.61269,888.2746,-29.569967,371.14032,21.56042,142.58578,-6.763491,151.19505,-10.50486,232.46545,-2.4209216,73.00526,-5.965934,92.97127,-10.712167,164.59813,11.229574,302.78632,6.0336795,309.5214,-3.0514863,202.00671,0.61216,144.71129,-6.7744746,168.54576,-2.1910625,131.69731,8.386032,94.05828,5.359455,73.92803,-0.076083675,81.545715,-4.8124347,94.98384,6.9231887,224.26373,classical
"05  Mozart - Piano Concerto No. 23 in A major, K. 488; II. Adagio.flac",0.20413649,0.0831079,0.0380095,0.00056728505,765.1280987403777,23214.670609718207,904.7907266575162,30430.981107025305,1148.8680529520607,103152.91381255782,0.05068979174729102,0.00023290555023678782,-3.7266813e-07,0.0019165303,-1.5270045e-05,1.8000712e-05,107.666015625,-392.96616,5437.348,181.80461,713.8838,4.798207,1237.2134,4.8880434,204.2775,3.6951568,128.14534,-7.3667808,112.99093,-4.9487624,80.732574,-10.951508,82.92669,-12.767744,149.4814,-7.230599,110.2765,-5.972021,81.22414,-3.7322197,93.67113,0.09027515,155.76566,-0.18236926,143.9618,0.9976933,102.49398,2.1151466,68.03587,-0.937698,128.32178,-3.0572898,117.697365,-3.9144177,87.44888,-3.966651,103.17512,classical
"05  Tchaikovsky - Serenade for Strings in C major, Op. 48. II. Walzer.flac",0.27277148,0.08297082,0.09866131,0.0033045674,1642.747650029577,85015.14627237176,1768.588672432097,40205.353638966015,3143.71432372291,270582.7820804212,0.08776968846749227,0.000657541232034159,-8.1687506e-07,0.010308667,-1.4638214e-05,0.00054044067,184.5703125,-179.46336,9143.508,121.26618,411.1093,-30.47298,108.26068,27.654612,95.94495,-2.1252255,50.769768,-5.880366,67.57921,-6.34773,46.333584,-0.78955644,50.251167,-6.564255,56.310444,-5.551605,56.711864,-18.006252,84.08804,-10.614238,114.17877,-7.4904428,178.80573,-0.3883633,122.27052,-0.8457882,93.74192,-0.3280394,94.224655,-5.516414,106.53386,-0.5273938,120.62886,-3.724023,117.53048,-1.4298435,116.9435,classical
050. Giacomo Puccini - Madama Butterfly.wav,0.25589034,0.10387829,0.018175662,0.00022741187,1425.5160985470368,240138.75760665073,1466.2134578441992,239402.52202317805,2647.7339895148025,1415071.3628512777,0.07520324895994582,0.0010378354582381932,-4.3332125e-06,0.0003828241,-1.1200055e-05,7.475252e-05,135.99917763157896,-416.76672,4629.065,125.99107,1052.1094,-37.582653,874.99207,5.860343,520.54877,0.5108594,415.49423,-15.391018,248.33243,7.873795,317.18497,-5.594853,73.84874,-29.02999,206.80408,-1.6941001,89.55237,-8.341136,115.10766,-5.7543406,141.00865,10.980427,305.4694,10.310596,352.6745,5.5735035,351.45786,3.9247284,210.84174,2.8996205,263.07947,5.041753,362.61154,8.616697,223.39938,8.162768,275.82547,classical
051. Franz Liszt - Three Concert Etudes.wav,0.26159158,0.081222594,0.024859974,0.00010114449,683.8951557495417,18790.348681111118,722.5160041425002,13931.085328893874,1089.6100779435951,52953.67264639156,0.05114254789086687,0.0002761058060368234,-3.7935e-07,0.0006031928,-3.3745895e-05,2.2608907e-05,78.30255681818181,-409.7514,1631.2773,228.77235,222.5501,-0.70767564,491.2976,-8.200463,110.13835,11.195798,145.36134,-2.3573074,91.21303,-6.0462823,73.91508,-5.949881,52.49839,-6.14809,60.284332,-7.312122,67.51604,-8.4074955,70.00395,-6.7823734,46.86232,-1.9403284,100.34787,-0.84289247,46.31306,-3.0522711,54.97551,-3.9807045,37.38465,-4.467797,47.84209,-2.332354,47.26362,-1.3183601,97.46141,-1.1732813,97.99025,classical
052. Richard Wagner - The Valkyrie _Die Walküre_.wav,0.3500537,0.078167535,0.05968108,0.0008514754,2343.2439453660745,562841.7190823535,2264.35802529707,197261.46219250388,4763.179531038361,2429247.0631368863,0.12736808847716719,0.003447055608120688,3.31382e-08,0.0031540622,1.615511e-06,0.00035252032,99.38401442307692,-154.64987,7893.198,96.577095,1104.5187,-19.02399,255.81226,22.006948,88.029434,-9.965688,43.34851,4.0240636,39.700275,-9.064611,58.11018,1.5409213,24.723577,-8.686544,41.653393,-0.79315996,37.341763,-7.8833547,41.235126,-1.3950698,27.455812,-5.8077865,29.887632,-0.11240791,27.231026,-5.0774684,31.546291,-0.36729905,29.401884,-7.239632,19.169641,-3.946255,24.608906,-6.477193,37.26193,0.617763,39.085827,classical
